"Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","Qualifier","i","LogQ","Q7","Q30"
1970-08-24,5.05896944657848,44064,8,237,1970.6446347032,1448,1970,"A",59,1.6211627958724,3.44490920356387,4.17548383987574
1970-08-25,3.19005758624577,44065,8,238,1970.64737442922,1448,1970,"A",60,1.16003896874848,3.42872814849605,4.13206467544377
1970-08-26,1.83084896054926,44066,8,239,1970.65011415525,1448,1970,"A",61,0.604779772147471,3.31141549925439,4.02823623875862
1970-08-27,1.80253211418058,44067,8,240,1970.65285388128,1448,1970,"A",62,0.589192406484598,2.89070806749118,3.95272464844215
1970-08-28,1.68926472870587,44068,8,241,1970.65559360731,1448,1970,"A",63,0.524293362492126,2.71271646174521,3.86211074006238
1970-08-29,1.43441311138778,44069,8,242,1970.65833333333,1448,1970,"A",64,0.36075578394449,2.58731328496964,3.78659914974591
1970-08-30,1.23619518680703,44070,8,243,1970.66107305936,1448,1970,"A",65,0.212038264696413,2.32032587635068,3.67993902842389
1970-08-31,1.00966041585762,44071,8,244,1970.66381278539,1448,1970,"A",66,0.00961405239475231,1.74185315767627,3.54779374537006
1970-09-01,0.839759337645552,44072,9,245,1970.66655251142,1449,1970,"A",67,-0.174639930997461,1.4060962650191,3.44490920356387
1970-09-02,0.783125644908197,44073,9,246,1970.66929223744,1449,1970,"A",68,-0.244462129826066,1.2564215056418,3.37694877227904
1970-09-03,0.924709876751584,44074,9,247,1970.67203196347,1449,1970,"A",69,-0.078275237422187,1.13101832886623,3.31276392051004
1970-09-04,0.839759337645552,44075,9,248,1970.6747716895,1449,1970,"A",70,-0.174639930997461,1.00966041585762,3.28350317926241
1970-09-05,1.80253211418058,44076,9,249,1970.67751141553,1449,1970,"A",71,0.589192406484598,1.06224884482802,3.29388602293092
1970-09-06,1.74589842144323,44077,9,250,1970.68025114155,1449,1970,"A",72,0.557269277857445,1.13506359263319,3.30049328708361
1970-09-07,1.17956149406968,44078,9,251,1970.68299086758,1449,1970,"A",73,0.165142754216349,1.15933517523491,3.26179359704642
1970-09-08,0.896393030382907,44079,9,252,1970.68573059361,1449,1970,"A",74,-0.109376312205062,1.16742570276882,3.16740410915083
1970-09-09,0.613224566696133,44080,9,253,1970.68847031963,1449,1970,"A",75,-0.489024069681743,1.14315412016709,3.05696840831299
1970-09-10,0.839759337645552,44081,9,254,1970.69121004566,1449,1970,"A",76,-0.174639930997461,1.13101832886623,2.84931153494269
1970-09-11,0.839759337645552,44082,9,255,1970.69394977169,1449,1970,"A",77,-0.174639930997461,1.13101832886623,2.40945652134923
1970-09-12,0.75480879853952,44083,9,256,1970.69668949772,1449,1970,"A",78,-0.281290808773064,0.981343569488939,2.1404464808468
1970-09-13,0.669858259433488,44084,9,257,1970.69942922374,1449,1970,"A",79,-0.400689142061982,0.82762354634469,2.00169393364028
1970-09-14,0.584907720327456,44085,9,258,1970.70216894977,1449,1970,"A",80,-0.536301187223011,0.742673007238658,1.87993149425497
1970-09-15,0.471640334852746,44086,9,259,1970.7049086758,1449,1970,"A",81,-0.751538586298625,0.681994050734349,1.7742152678119
1970-09-16,0.386689795746714,44087,9,260,1970.70764840183,1449,1970,"A",82,-0.950132468752447,0.649631940598718,1.68265746455318
1970-09-17,0.358372949378037,44088,9,261,1970.71038812785,1449,1970,"A",83,-1.02618107679557,0.580862456560502,1.58449239714177
1970-09-18,0.613224566696133,44089,9,262,1970.71312785388,1449,1970,"A",84,-0.489024069681743,0.548500346424871,1.51653196585694
1970-09-19,0.584907720327456,44090,9,263,1970.71586757991,1449,1970,"A",85,-0.536301187223011,0.524228763823147,1.37777941865042
1970-09-20,0.584907720327456,44091,9,264,1970.71860730594,1449,1970,"A",86,-0.536301187223011,0.512092972522285,1.29943614369708
1970-09-21,0.669858259433488,44092,9,265,1970.72134703196,1449,1970,"A",87,-0.400689142061982,0.524228763823147,1.24469024071764
1970-09-22,0.471640334852746,44093,9,266,1970.72408675799,1449,1970,"A",88,-0.751538586298625,0.524228763823147,1.15690801697474
1970-09-23,0.443323488484069,44094,9,267,1970.72682648402,1449,1970,"A",89,-0.813455553107926,0.532319291357055,1.00305315170492
1970-09-24,0.528274027590101,44095,9,268,1970.72956621005,1449,1970,"A",90,-0.638140138257543,0.556590873958778,0.914327033083069
1970-09-25,0.528274027590101,44096,9,269,1970.73230593607,1449,1970,"A",91,-0.638140138257543,0.544455082657917,0.870907868651097
1970-09-26,0.556590873958778,44097,9,270,1970.7350456621,1449,1970,"A",92,-0.585924826074389,0.540409818890963,0.829376493977037
1970-09-27,0.584907720327456,44098,9,271,1970.73778538813,1449,1970,"A",93,-0.536301187223011,0.540409818890963,0.792564593697756
1970-09-28,1.37777941865042,44099,9,272,1970.74052511416,1449,1970,"A",94,0.320473086230014,0.64154141306481,0.790676803939845
1970-09-29,1.63263103596852,44100,9,273,1970.74326484018,1449,1970,"A",95,0.490192846002975,0.80739722750992,0.803891332245227
1970-09-30,1.46272995775645,44101,9,274,1970.74600456621,1449,1970,"A",96,0.380304523836368,0.953026723120261,0.818993650308522
1970-10-01,0.783125644908197,44102,10,275,1970.74874429224,1450,1971,"A",97,-0.244462129826066,0.989434097022846,0.81710586055061
1970-10-02,0.556590873958778,44103,10,276,1970.75148401826,1450,1971,"A",98,-0.585924826074389,0.9934793607898,0.809554701518963
1970-10-03,0.443323488484069,44104,10,277,1970.75422374429,1450,1971,"A",99,-0.813455553107926,0.977298305721985,0.793508488576712
1970-10-04,0.386689795746714,44105,10,278,1970.75696347032,1450,1971,"A",100,-0.950132468752447,0.948981459353307,0.778406170513418
1970-10-05,0.443323488484069,44106,10,279,1970.75970319635,1450,1971,"A",101,-0.813455553107926,0.815487755043828,0.733099216323534
1970-10-06,0.64154141306481,44107,10,280,1970.76244292237,1450,1971,"A",102,-0.443881540400921,0.673903523200442,0.696287316044253
1970-10-07,0.33005610300936,44108,10,281,1970.7651826484,1450,1971,"A",103,-1.10849262985225,0.512092972522285,0.667970469675576
1970-10-08,0.259263987087666,44109,10,282,1970.76792237443,1450,1971,"A",104,-1.34990848120572,0.437255592833638,0.646732834899068
1970-10-09,0.33005610300936,44110,10,283,1970.77066210046,1450,1971,"A",105,-1.10849262985225,0.404893482698007,0.637293886109509
1970-10-10,0.386689795746714,44111,10,284,1970.77340182648,1450,1971,"A",106,-0.950132468752447,0.396802955164099,0.622191568046214
1970-10-11,0.443323488484069,44112,10,285,1970.77614155251,1450,1971,"A",107,-0.813455553107926,0.404893482698007,0.608977039740832
1970-10-12,0.386689795746714,44113,10,286,1970.77888127854,1450,1971,"A",108,-0.950132468752447,0.396802955164099,0.596706406314405
1970-10-13,0.253600617813931,44114,10,287,1970.78162100457,1450,1971,"A",109,-1.37199462024723,0.341382841556831,0.582831151593753
1970-10-14,0.287580833456344,44115,10,288,1970.78436073059,1450,1971,"A",110,-1.2462512984146,0.3353149459064,0.572920255364716
1970-10-15,2.17065111697339,44116,10,289,1970.78710045662,1450,1971,"A",111,0.775027176449985,0.608370250175788,0.62955394810207
1970-10-16,3.13342389350842,44117,10,290,1970.78984018265,1450,1971,"A",112,1.14212630237373,1.00885136310423,0.721111751360794
1970-10-17,1.51936365049381,44118,10,291,1970.79257990868,1450,1971,"A",113,0.418291596208477,1.17066191378238,0.759811441397986
1970-10-18,0.839759337645552,44119,10,292,1970.7953196347,1450,1971,"A",114,-0.174639930997461,1.22729560651974,0.767362600429634
1970-10-19,0.556590873958778,44120,10,293,1970.79805936073,1450,1971,"A",115,-0.585924826074389,1.25156718912146,0.766418705550678
1970-10-20,0.415006642115392,44121,10,294,1970.80079908676,1450,1971,"A",116,-0.87946075378219,1.2746251925931,0.760755336276942
1970-10-21,0.556590873958778,44122,10,295,1970.80353881279,1450,1971,"A",117,-0.585924826074389,1.31305519837916,0.756979756761119
1970-10-22,1.20787834043836,44123,10,296,1970.80627853881,1450,1971,"A",118,0.188865382883223,1.17551623030273,0.781521023613972
1970-10-23,3.04847335440239,44124,10,297,1970.80901826484,1450,1971,"A",119,1.11464092576739,1.16338043900186,0.868359352477916
1970-10-24,1.6609478823372,44125,10,298,1970.81175799087,1450,1971,"A",120,0.507388452858444,1.18360675783663,0.906115147636152
1970-10-25,1.17956149406968,44126,10,299,1970.81449771689,1450,1971,"A",121,0.165142754216349,1.23214992304008,0.927824729852138
1970-10-26,1.03797726222629,44127,10,300,1970.81723744292,1450,1971,"A",122,0.0372738791341113,1.3009194070783,0.943870942794389
1970-10-27,0.896393030382907,44128,10,301,1970.81997716895,1450,1971,"A",123,-0.109376312205062,1.36968889111651,0.954253786462904
1970-10-28,0.868076184014229,44129,10,302,1970.82271689498,1450,1971,"A",124,-0.141475798571666,1.41418679255301,0.937263678641697
1970-10-29,0.726491952170843,44130,10,303,1970.825456621,1450,1971,"A",125,-0.319527873568128,1.34541730851479,0.907059042515108
1970-10-30,1.32114572591307,44131,10,304,1970.82819634703,1450,1971,"A",126,0.278499334303089,1.0986562187306,0.902339568120329
1970-10-31,12.4213495024346,44132,10,305,1970.83093607306,1450,1971,"A",127,2.51941672619329,2.63585645017309,1.29028036337121
1970-11-01,13.4690728180757,44133,11,306,1970.83367579909,1451,1971,"A",128,2.60039615494817,4.39150092503108,1.7206964281751
1970-11-02,8.17382254713299,44134,11,307,1970.83641552511,1451,1971,"A",129,2.10093667547812,5.41090739430347,1.97837973013007
1970-11-03,5.11560313931583,44135,11,308,1970.83915525114,1451,1971,"A",130,1.63229530825184,6.0136516955796,2.13601017491571
1970-11-04,3.75639451361932,44136,11,309,1970.84189497717,1451,1971,"A",131,1.32345959140507,6.4262685998089,2.24644587575355
1970-11-05,2.96352281529635,44137,11,310,1970.8446347032,1451,1971,"A",132,1.08637870098324,6.74584443739826,2.32384525582793
1970-11-06,2.19896796334206,44138,11,311,1970.84737442922,1451,1971,"A",133,0.787988142727101,6.87124761417383,2.38614231783902
1970-11-07,1.88748265328661,44139,11,312,1970.85011415525,1451,1971,"A",134,0.635244011787084,5.36640949286697,2.44041627337899
1970-11-08,1.60431418959984,44140,11,313,1970.85285388128,1451,1971,"A",135,0.472696369065468,3.67144397451329,2.482891542932
1970-11-09,1.46272995775645,44141,11,314,1970.85559360731,1451,1971,"A",136,0.380304523836368,2.71271646174521,2.51875954833233
1970-11-10,1.54768049686249,44142,11,315,1970.85833333333,1451,1971,"A",137,0.436757356489011,2.20301322710902,2.55557144861161
1970-11-11,5.56867268121467,44143,11,316,1970.86107305936,1451,1971,"A",138,1.7171567277347,2.46191010819407,2.72830421146054
1970-11-12,15.5928362957265,44144,11,317,1970.86381278539,1451,1971,"A",139,2.74681159697305,4.26609774825551,3.23961206739096
1970-11-13,17.7165997733773,44145,11,318,1970.86655251142,1451,1971,"A",140,2.87450204038613,6.48290229254625,3.82057936538832
1970-11-14,47.3077042286451,44146,11,319,1970.86929223744,1451,1971,"A",141,3.85667316233257,12.9715053747403,5.32514780244404
1970-11-15,27.2310601532528,44147,11,320,1970.87203196347,1451,1971,"A",142,3.3043582392092,16.6324690838336,6.12840234443552
1970-11-16,27.4575949242023,44148,11,321,1970.8747716895,1451,1971,"A",143,3.3126428118064,20.3460212218973,6.99301005355914
1970-11-17,24.93739559739,44149,11,322,1970.87751141553,1451,1971,"A",144,3.21636850807049,23.6874090934012,7.79626459555062
1970-11-18,11.0621408767381,44150,11,323,1970.88025114155,1451,1971,"A",145,2.40352854668739,24.4721902641903,8.14644959564327
1970-11-19,7.1544160778606,44151,11,324,1970.88299086758,1451,1971,"A",146,1.96772979931621,23.266701661638,8.37109657683477
1970-11-20,5.62530637395202,44152,11,325,1970.88573059361,1451,1971,"A",147,1.7272754130876,21.5393740331487,8.54005376016788
1970-11-21,4.80411782926038,44153,11,326,1970.88847031963,1451,1971,"A",148,1.56947343124009,15.4674331189509,8.65992840979528
1970-11-22,4.66253359741699,44154,11,327,1970.89121004566,1451,1971,"A",149,1.53955899082429,12.2433578966886,8.71373041789577
1970-11-23,4.57758305831096,44155,11,328,1970.89394977169,1451,1971,"A",150,1.52117114230873,8.97478477298986,8.81095159042823
1970-11-24,3.92629559183138,44156,11,329,1970.89668949772,1451,1971,"A",151,1.36769638385841,5.97319905791006,8.90250939368695
1970-11-25,3.84134505272535,44157,11,330,1970.89942922374,1451,1971,"A",152,1.34582257941519,4.94165679733681,8.99595498670359
1970-11-26,3.41659235719519,44158,11,331,1970.90216894977,1451,1971,"A",153,1.22864366756619,4.4076819800989,9.07996163093066
1970-11-27,3.21837443261445,44159,11,332,1970.9049086758,1451,1971,"A",154,1.16887639749265,4.06383455990782,9.158304905884
1970-11-28,2.93520596892768,44160,11,333,1970.90764840183,1451,1971,"A",155,1.07677762762449,3.79684715128886,9.23192870644256
1970-11-29,3.02015650803371,44161,11,334,1970.91038812785,1451,1971,"A",156,1.10530865389619,3.56222185280553,9.28856239917992
1970-11-30,2.85025542982164,44162,11,335,1970.91312785388,1451,1971,"A",157,1.04740861476335,3.31546076302134,8.96952593009282
1970-12-01,2.99183966166503,44163,12,336,1970.91586757991,1452,1971,"A",158,1.09588846966059,3.18196705871186,8.62028482487913
1970-12-02,3.24669127898313,44164,12,337,1970.91860730594,1452,1971,"A",159,1.17763640975322,3.09701651960583,8.45604711594081
1970-12-03,3.2750081253518,44165,12,338,1970.92134703196,1452,1971,"A",160,1.18632035010759,3.07679020077106,8.39469394880867
1970-12-04,3.2750081253518,44166,12,339,1970.92408675799,1452,1971,"A",161,1.18632035010759,3.08488072830497,8.37864773586642
1970-12-05,3.1617407398771,44167,12,340,1970.92682648402,1452,1971,"A",162,1.15112274297698,3.1172428384406,8.38525500001911
1970-12-06,3.5298597426699,44168,12,341,1970.92956621005,1452,1971,"A",163,1.26125813720113,3.19005758624577,8.42961805933004
1970-12-07,2.6520375052409,44169,12,342,1970.93230593607,1452,1971,"A",164,0.975328214471316,3.16174073987709,8.45510322106185
1970-12-08,1.94411634602397,44170,12,343,1970.9350456621,1452,1971,"A",165,0.664807553025142,3.0120659804998,8.46642995960932
1970-12-09,2.22728480971074,44171,12,344,1970.93778538813,1452,1971,"A",166,0.800783269505685,2.86643648488946,8.49191512134113
1970-12-10,2.2839185024481,44172,12,345,1970.94052511416,1452,1971,"A",167,0.825892609216735,2.72485225304607,8.51645638819398
1970-12-11,3.13342389350842,44173,12,346,1970.94326484018,1452,1971,"A",168,1.14212630237373,2.7046259342113,8.43528142860377
1970-12-12,2.48213642702884,44174,12,347,1970.94600456621,1452,1971,"A",169,0.909119651842654,2.60753960380441,7.99825809964719
1970-12-13,2.31223534881677,44175,12,348,1970.94874429224,1452,1971,"A",170,0.838214740100349,2.43359326182539,7.48477928549517
1970-12-14,1.91579949965529,44176,12,349,1970.95148401826,1452,1971,"A",171,0.650135028799114,2.32841640388459,5.97171579452884
1970-12-15,1.68926472870587,44177,12,350,1970.95422374429,1452,1971,"A",172,0.524293362492126,2.292009029982,5.12032261371061
1970-12-16,2.11401742423603,44178,12,351,1970.95696347032,1452,1971,"A",173,0.748590129720622,2.27582797491419,4.27553669704507
1970-12-17,7.52253508065341,44179,12,352,1970.95970319635,1452,1971,"A",174,2.01790319294135,3.02420177180066,3.69504134648718
1970-12-18,10.8356061057887,44180,12,353,1970.96244292237,1452,1971,"A",175,2.38283757304431,4.12451351641212,3.68749018745554
1970-12-19,8.71184262813786,44181,12,354,1970.9651826484,1452,1971,"A",176,2.16468332166331,5.01447154514199,3.73940440579811
1970-12-20,6.05005906948218,44182,12,355,1970.96792237443,1452,1971,"A",177,1.80006803554586,5.5484463623799,3.75356282898245
1970-12-21,5.34213791026525,44183,12,356,1970.97066210046,1452,1971,"A",178,1.67562593057791,6.03792327818132,3.77149683168261
1970-12-22,6.50312861138102,44184,12,357,1970.97340182648,1452,1971,"A",179,1.8722833859298,6.72561811856349,3.83284999881475
1970-12-23,8.42867416445108,44185,12,358,1970.97614155251,1452,1971,"A",180,2.13163948377879,7.62771193859421,3.96121970235275
1970-12-24,18.0280850834327,44186,12,359,1970.97888127854,1452,1971,"A",181,2.89193082433317,9.12850479613411,4.4312793520728
1970-12-25,23.8047217426429,44187,12,360,1970.98162100457,1452,1971,"A",182,3.16988395354825,10.981235601399,5.09672524173671
1970-12-26,16.6405596113675,44188,12,361,1970.98436073059,1452,1971,"A",183,2.81184306531841,12.1139094561461,5.53752415020912
1970-12-27,9.36313009461744,44189,12,362,1970.98710045662,1452,1971,"A",184,2.23677964640443,12.5872053168797,5.74234933894256
1970-12-28,7.21104977059796,44190,12,363,1970.98984018265,1452,1971,"A",185,1.97561453994907,12.8541927254987,5.8848774656649
1970-12-29,5.85184114490144,44191,12,364,1970.99257990868,1452,1971,"A",186,1.76675633735222,12.7611516588587,5.97926695356049
1970-12-30,5.00233575384112,44192,12,365,1970.9953196347,1452,1971,"A",187,1.60990495412137,12.2716747430573,6.05100296436114
1970-12-31,4.74748413652303,44193,12,366,1970.99805936073,1452,1971,"A",188,1.55761482226071,10.3744460363559,6.10952444685641
1971-01-01,8.23045623987034,44194,1,1,1971.00079908676,1453,1971,"A",189,2.10784144934569,8.14955096453126,6.27564994555265
1971-01-02,14.488479287348,44195,1,2,1971.00353881279,1453,1971,"A",190,2.67335380171173,7.84211091824277,6.64943231761919
1971-01-03,19.8686800973967,44196,1,3,1971.00627853881,1453,1971,"A",191,2.98914462745232,9.34290377578267,7.20255471668735
1971-01-04,16.4423416867868,44197,1,4,1971.00901826484,1453,1971,"A",192,2.79985981785368,10.6616597638096,7.64524141491767
1971-01-05,62.3156328040441,44198,1,5,1971.01175799087,1453,1971,"A",193,4.13221232215006,18.7279157151157,9.60476718363015
1971-01-06,107.622586993928,44199,1,6,1971.01449771689,1453,1971,"A",194,4.67863054199878,33.3879516065567,13.1037854999197
1971-01-07,71.0938551783341,44200,1,7,1971.01723744292,1453,1971,"A",195,4.26400090801574,42.8660046125297,15.4087767943301
1971-01-08,27.7124465415204,44201,1,8,1971.01997716895,1453,1971,"A",196,3.32188164590206,45.649146084194,16.2582821853904
1971-01-09,19.9536306365028,44202,1,9,1971.02271689498,1453,1971,"A",197,2.9934111135704,46.4298819912161,16.8472725898589
1971-01-10,24.1728407454357,44203,1,10,1971.025456621,1453,1971,"A",198,3.18522971968476,47.0447620837931,17.5485864849231
1971-01-11,27.0045253823034,44204,1,11,1971.02819634703,1453,1971,"A",199,3.29600445871187,48.5536454688669,18.3659994500989
1971-01-12,26.0417526057684,44205,1,12,1971.03093607306,1453,1971,"A",200,3.25970111944452,43.3716625833989,19.156983358664
1971-01-13,22.4738299633151,44206,1,13,1971.03367579909,1453,1971,"A",201,3.11235151952824,31.2075544361685,19.842251040786
1971-01-14,16.3857079940494,44207,1,14,1971.03641552511,1453,1971,"A",202,2.79640949110737,23.3921048384136,20.3321324829641
1971-01-15,12.4213495024346,44208,1,15,1971.03915525114,1453,1971,"A",203,2.51941672619329,21.2076624042585,20.675710218904
1971-01-16,10.5524376421019,44209,1,16,1971.04189497717,1453,1971,"A",204,2.35635688935612,19.8646348336298,20.7767069709523
1971-01-17,8.71184262813786,44210,1,17,1971.0446347032,1453,1971,"A",205,2.16468332166331,17.6559208168729,20.7059148550306
1971-01-18,7.52253508065341,44211,1,18,1971.04737442922,1453,1971,"A",206,2.01790319294135,14.8727793452087,20.6662712701145
1971-01-19,7.09778238512325,44212,1,19,1971.05011415525,1453,1971,"A",207,1.95978239513545,12.1664978851165,20.7011953806358
1971-01-20,6.41817807227499,44213,1,20,1971.05285388128,1453,1971,"A",208,1.85913428806078,9.87283332925363,20.7370633860362
1971-01-21,5.85184114490144,44214,1,21,1971.05559360731,1453,1971,"A",209,1.76675633735222,8.36799520794677,20.7153538038202
1971-01-22,5.76689060579541,44215,1,22,1971.05833333333,1453,1971,"A",210,1.75213304545655,7.4173582227126,20.6266276851983
1971-01-23,6.61639599685573,44216,1,23,1971.06107305936,1453,1971,"A",211,1.88955081035215,6.85506655910601,20.2462380489791
1971-01-24,8.25877308623902,44217,1,24,1971.06381278539,1453,1971,"A",212,2.11127603972527,6.79034233883475,19.7280397604323
1971-01-25,16.1591732231,44218,1,25,1971.06655251142,1453,1971,"A",213,2.78248788984725,8.02414778775569,19.7119935474901
1971-01-26,20.3500664856643,44219,1,26,1971.06929223744,1453,1971,"A",214,3.01308417899208,9.91733123069012,20.0782247605249
1971-01-27,17.8015503124833,44220,1,27,1971.07203196347,1453,1971,"A",215,2.87928554971231,11.5435272650056,20.4312414452545
1971-01-28,12.0815473460105,44221,1,28,1971.0747716895,1453,1971,"A",216,2.4916792758608,12.4334852937354,20.6388983186248
