"Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","Qualifier","i","LogQ","Q7","Q30"
1940-08-21,33.9802156424128,33104,8,234,1940.63740892532,1088,1940,"A",21,3.52577846238059,15.2344633463484,NA
1940-08-22,45.3069541898838,33105,8,235,1940.64014116576,1088,1940,"A",22,3.81346053483237,21.1567295011689,NA
1940-08-23,47.0059649720044,33106,8,236,1940.64287340619,1088,1940,"A",23,3.85027450795509,26.9819093255826,NA
1940-08-24,37.9445741340277,33107,8,237,1940.64560564663,1088,1940,"A",24,3.63612651954945,31.1080783678755,NA
1940-08-25,24.1825867988505,33108,8,238,1940.64833788707,1088,1940,"A",25,3.18563282039307,32.7828175673945,NA
1940-08-26,13.8752547206519,33109,8,239,1940.6510701275,1088,1940,"A",26,2.63010701770917,32.3378385530295,NA
1940-08-27,7.95703382959834,33110,8,240,1940.65380236794,1088,1940,"A",27,2.07405629593824,30.0360834696328,NA
1940-08-28,4.8704975754125,33111,8,241,1940.65653460838,1088,1940,"A",28,1.58319610341795,25.8775523172041,NA
1940-08-29,3.34138787150393,33112,8,242,1940.65926684882,1088,1940,"A",29,1.20638625107016,19.8824714145785,NA
1940-08-30,2.54851617318096,33113,8,243,1940.66199908925,1088,1940,"A",30,0.935511296934763,13.5314073004608,10.8359132104139
1940-08-31,2.1237634776508,33114,8,244,1940.66473132969,1088,1940,"A",31,0.753189740140808,8.41414863526413,10.8906591133933
1940-09-01,1.84059501396403,33115,9,245,1940.66746357013,1089,1940,"A",32,0.610088896500135,5.2224355231375,10.9359660675832
1940-09-02,1.64237708938329,33116,9,246,1940.67019581056,1089,1940,"A",33,0.496144637150917,3.47488157581341,10.9756096524993
1940-09-03,1.47247601117122,33117,9,247,1940.672928051,1089,1940,"A",34,0.386945345185925,2.54851617318096,11.0058142886259
1940-09-04,1.2459412402218,33118,9,248,1940.67566029144,1089,1940,"A",35,0.219891260522759,2.03072241101086,11.0237482913261
1940-09-05,1.16099070111577,33119,9,249,1940.67839253188,1089,1940,"A",36,0.149273693308806,1.71923710095541,11.0416822940263
1940-09-06,1.21762439385313,33120,9,250,1940.68112477231,1089,1940,"A",37,0.19690174229806,1.52910970390858,11.0397945042683
1940-09-07,1.38752547206519,33121,9,251,1940.68385701275,1089,1940,"A",38,0.327521924715124,1.42393284596778,10.9888241808047
1940-09-08,1.64237708938329,33122,9,252,1940.68658925319,1089,1940,"A",39,0.496144637150917,1.3956159995991,10.897266377546
1940-09-09,1.64237708938329,33123,9,253,1940.68932149362,1089,1940,"A",40,0.496144637150917,1.3956159995991,10.7887184664661
1940-09-10,1.41584231843387,33124,9,254,1940.69205373406,1089,1940,"A",41,0.347724632032644,1.38752547206519,10.70376792736
1940-09-11,1.16099070111577,33125,9,255,1940.6947859745,1089,1940,"A",42,0.149273693308806,1.37538968076433,10.6131540189803
1940-09-12,1.01940646927238,33126,9,256,1940.69751821494,1089,1940,"A",43,0.0192205650606076,1.35516336192956,10.5187645310847
1940-09-13,1.10435700837842,33127,9,257,1940.70025045537,1089,1940,"A",44,0.0992632727341441,1.33898230686174,10.4583552588315
1940-09-14,1.18930754748445,33128,9,258,1940.70298269581,1089,1940,"A",45,0.173371244887866,1.31066546049307,10.3696291402096
1940-09-15,1.07604016200974,33129,9,259,1940.70571493625,1089,1940,"A",46,0.0732877863308835,1.22976018515399,10.1978402722397
1940-09-16,1.07604016200974,33130,9,260,1940.70844717668,1089,1940,"A",47,0.0732877863308835,1.14885490981491,9.9316619163741
1940-09-17,1.04772331564106,33131,9,261,1940.71117941712,1089,1940,"A",48,0.0466195392487221,1.09626648084451,9.55127228015487
1940-09-18,0.906139083797675,33132,9,262,1940.71391165756,1089,1940,"A",49,-0.0985624705957758,1.05985910694192,9.01513998890791
1940-09-19,0.821188544691643,33133,9,263,1940.716643898,1089,1940,"A",50,-0.197002543409028,1.03154226057325,8.24020229328511
1940-09-20,0.821188544691643,33134,9,264,1940.71937613843,1089,1940,"A",51,-0.197002543409028,0.991089622903707,7.13490139002774
1940-09-21,0.792871698322966,33135,9,265,1940.72210837887,1089,1940,"A",52,-0.232093863220298,0.934455930166353,5.65109864030904
1940-09-22,0.679604312848257,33136,9,266,1940.72484061931,1089,1940,"A",53,-0.386244543047557,0.877822237428998,4.10688661833717
1940-09-23,0.622970620110902,33137,9,267,1940.72757285974,1089,1940,"A",54,-0.473255920037187,0.813098017157735,2.86283316787328
1940-09-24,0.622970620110902,33138,9,268,1940.73030510018,1089,1940,"A",55,-0.473255920037187,0.752419060653427,2.07751262858196
1940-09-25,0.566336927373547,33139,9,269,1940.73303734062,1089,1940,"A",56,-0.568566099841511,0.70387589544998,1.63388203547268
1940-09-26,0.481386388267515,33140,9,270,1940.73576958106,1089,1940,"A",57,-0.731085029339286,0.655332730246533,1.38469378742832
1940-09-27,0.453069541898838,33141,9,271,1940.73850182149,1089,1940,"A",58,-0.791709651155721,0.602744301276132,1.2374461863112
1940-09-28,0.509703234636192,33142,9,272,1940.74123406193,1089,1940,"A",59,-0.673926615499338,0.562291663606593,1.14305669841561
1940-09-29,0.594653773742224,33143,9,273,1940.74396630237,1089,1940,"A",60,-0.519775935672079,0.550155872305731,1.07792795176765
1940-09-30,0.707921159216934,33144,9,274,1940.74669854281,1089,1940,"A",61,-0.345422548527302,0.562291663606593,1.03073320781986
1940-10-01,0.679604312848257,33145,10,275,1940.74943078324,1090,1941,"A",62,-0.386244543047557,0.570382191140501,0.992033517782663
1940-10-02,0.566336927373547,33146,10,276,1940.75216302368,1090,1941,"A",63,-0.568566099841511,0.570382191140501,0.956165512382339
1940-10-03,0.53802008100487,33147,10,277,1940.75489526412,1090,1941,"A",64,-0.619859394229062,0.578472718674409,0.925016981376794
1940-10-04,0.594653773742224,33148,10,278,1940.75762750455,1090,1941,"A",65,-0.519775935672079,0.598699037509178,0.903307399160808
1940-10-05,0.594653773742224,33149,10,279,1940.76035974499,1090,1941,"A",66,-0.519775935672079,0.61083482881004,0.88442950158169
1940-10-06,0.594653773742224,33150,10,280,1940.76309198543,1090,1941,"A",67,-0.519775935672079,0.61083482881004,0.863663814244659
1940-10-07,0.622970620110902,33151,10,281,1940.76582422587,1090,1941,"A",68,-0.473255920037187,0.598699037509178,0.83817865251285
1940-10-08,0.594653773742224,33152,10,282,1940.7685564663,1090,1941,"A",69,-0.519775935672079,0.586563246208317,0.803254541991481
1940-10-09,0.481386388267515,33153,10,283,1940.77128870674,1090,1941,"A",70,-0.731085029339286,0.574427454907455,0.764554851954289
1940-10-10,0.453069541898838,33154,10,284,1940.77402094718,1090,1941,"A",71,-0.791709651155721,0.562291663606593,0.732462426069788
1940-10-11,0.481386388267515,33155,10,285,1940.77675318761,1090,1941,"A",72,-0.731085029339286,0.546110608538777,0.709808948974846
1940-10-12,0.566336927373547,33156,10,286,1940.77948542805,1090,1941,"A",73,-0.568566099841511,0.542065344771824,0.694706630911551
1940-10-13,0.622970620110902,33157,10,287,1940.78221766849,1090,1941,"A",74,-0.473255920037187,0.546110608538777,0.678660417969301
1940-10-14,0.622970620110902,33158,10,288,1940.78494990893,1090,1941,"A",75,-0.473255920037187,0.546110608538777,0.659782520390182
1940-10-15,0.594653773742224,33159,10,289,1940.78768214936,1090,1941,"A",76,-0.519775935672079,0.546110608538777,0.643736307447932
1940-10-16,0.481386388267515,33160,10,290,1940.7904143898,1090,1941,"A",77,-0.731085029339286,0.546110608538778,0.623914514989858
1940-10-17,0.453069541898838,33161,10,291,1940.79314663024,1090,1941,"A",78,-0.791709651155721,0.546110608538777,0.604092722531783
1940-10-18,0.42475269553016,33162,10,292,1940.79587887067,1090,1941,"A",79,-0.856248172293292,0.53802008100487,0.588046509589533
1940-10-19,0.42475269553016,33163,10,293,1940.79861111111,1090,1941,"A",80,-0.856248172293292,0.5177937621701,0.57483198128415
1940-10-20,0.42475269553016,33164,10,294,1940.80134335155,1090,1941,"A",81,-0.856248172293292,0.489476915801423,0.561617452978768
1940-10-21,0.42475269553016,33165,10,295,1940.80407559199,1090,1941,"A",82,-0.856248172293292,0.461160069432745,0.549346819552341
1940-10-22,0.453069541898838,33166,10,296,1940.80680783242,1090,1941,"A",83,-0.791709651155721,0.440933750597976,0.541795660520693
1940-10-23,0.566336927373547,33167,10,297,1940.80954007286,1090,1941,"A",84,-0.568566099841511,0.453069541898838,0.539907870762782
1940-10-24,0.53802008100487,33168,10,298,1940.8122723133,1090,1941,"A",85,-0.619859394229062,0.465205333199699,0.537076186125914
1940-10-25,0.481386388267515,33169,10,299,1940.81500455373,1090,1941,"A",86,-0.731085029339286,0.473295860733607,0.534244501489046
1940-10-26,0.481386388267515,33170,10,300,1940.81773679417,1090,1941,"A",87,-0.731085029339286,0.481386388267515,0.534244501489046
1940-10-27,0.481386388267515,33171,10,301,1940.82046903461,1090,1941,"A",88,-0.731085029339286,0.489476915801423,0.535188396368002
1940-10-28,0.453069541898838,33172,10,302,1940.82320127505,1090,1941,"A",89,-0.791709651155721,0.493522179568377,0.53330060661009
1940-10-29,0.453069541898838,33173,10,303,1940.82593351548,1090,1941,"A",90,-0.791709651155721,0.493522179568377,0.528581132215311
1940-10-30,0.481386388267515,33174,10,304,1940.82866575592,1090,1941,"A",91,-0.731085029339286,0.481386388267515,0.521029973183663
1940-10-31,0.509703234636192,33175,10,305,1940.83139799636,1090,1941,"A",92,-0.673926615499338,0.477341124500561,0.515366603909928
1940-11-01,0.566336927373547,33176,11,306,1940.83413023679,1091,1941,"A",93,-0.568566099841511,0.489476915801423,0.515366603909928
1940-11-02,0.651287466479579,33177,11,307,1940.83686247723,1091,1941,"A",94,-0.428804157466353,0.513748498403146,0.519142183425751
1940-11-03,0.566336927373547,33178,11,308,1940.83959471767,1091,1941,"A",95,-0.568566099841511,0.525884289704008,0.518198288546796
1940-11-04,0.566336927373547,33179,11,309,1940.84232695811,1091,1941,"A",96,-0.568566099841511,0.542065344771824,0.51725439366784
1940-11-05,0.622970620110902,33180,11,310,1940.84505919854,1091,1941,"A",97,-0.473255920037187,0.566336927373547,0.518198288546796
1940-11-06,0.821188544691643,33181,11,311,1940.84779143898,1091,1941,"A",98,-0.197002543409028,0.614880092576994,0.524805552699487
1940-11-07,0.764554851954289,33182,11,312,1940.85052367942,1091,1941,"A",99,-0.268461507391173,0.651287466479579,0.530468921973222
1940-11-08,0.679604312848257,33183,11,313,1940.85325591985,1091,1941,"A",100,-0.386244543047557,0.667468521547395,0.537076186125914
1940-11-09,0.622970620110902,33184,11,314,1940.85598816029,1091,1941,"A",101,-0.473255920037187,0.663423257780441,0.542739555399649
1940-11-10,0.707921159216934,33185,11,315,1940.85872040073,1091,1941,"A",102,-0.345422548527302,0.68364957661521,0.550290714431297
1940-11-11,0.764554851954289,33186,11,316,1940.86145264117,1091,1941,"A",103,-0.268461507391173,0.711966422983888,0.556897978583988
1940-11-12,0.764554851954289,33187,11,317,1940.8641848816,1091,1941,"A",104,-0.268461507391173,0.732192741818657,0.561617452978768
1940-11-13,0.934455930166353,33188,11,318,1940.86691712204,1091,1941,"A",105,-0.0677908119290222,0.748373796886473,0.572000296647282
1940-11-14,1.13267385474709,33189,11,319,1940.86964936248,1091,1941,"A",106,0.124581080718434,0.800962225856873,0.589934299347445
1940-11-15,1.755644474858,33190,11,320,1940.87238160291,1091,1941,"A",107,0.562836011649589,0.954682249001122,0.632409568900461
1940-11-16,2.35029824860022,33191,11,321,1940.87511384335,1091,1941,"A",108,0.854542234401096,1.20144333878531,0.695650525790507
1940-11-17,2.63346671228699,33192,11,322,1940.87784608379,1091,1941,"A",109,0.968301119757754,1.47652127493818,0.769274326349068
1940-11-18,2.77505094413038,33193,11,323,1940.88057832423,1091,1941,"A",110,1.02066910527507,1.7637350023919,0.847617601302409
1940-11-19,2.63346671228699,33194,11,324,1940.88331056466,1091,1941,"A",111,0.968301119757754,2.03072241101086,0.92124140186097
1940-11-20,2.46356563407493,33195,11,325,1940.8860428051,1091,1941,"A",112,0.901609745259081,2.24916665442637,0.989201833145796
1940-11-21,2.57683301954964,33196,11,326,1940.88877504554,1091,1941,"A",113,0.946561133121348,2.45547510654102,1.05999394906749
1940-11-22,2.60514986591832,33197,11,327,1940.89150728597,1091,1941,"A",114,0.957490203653538,2.57683301954964,1.12795438035231
1940-11-23,2.52019932681228,33198,11,328,1940.89423952641,1091,1941,"A",115,0.924337996336637,2.60110460215136,1.19402702187923
1940-11-24,2.40693194133758,33199,11,329,1940.89697176685,1091,1941,"A",116,0.878352883094814,2.56874249201573,1.25821187364823
1940-11-25,2.23703086312551,33200,11,330,1940.89970400729,1091,1941,"A",117,0.805149479071519,2.49188248044361,1.3167333561435
1940-11-26,2.09544663128212,33201,11,331,1940.90243624772,1091,1941,"A",118,0.739766719808667,2.41502246887148,1.37053536424398
1940-11-27,1.98217924580741,33202,11,332,1940.90516848816,1091,1941,"A",119,0.684196868653857,2.34625298483327,1.4215056877076
1940-11-28,1.92554555307006,33203,11,333,1940.9079007286,1091,1941,"A",120,0.655209331780604,2.25321191819333,1.47058822141331
1940-11-29,2.26534770949419,33204,11,334,1940.91063296903,1091,1941,"A",121,0.817728261278379,2.20466875298988,1.53005359878753
1940-11-30,2.52019932681228,33205,11,335,1940.91336520947,1091,1941,"A",122,0.924337996336637,2.20466875298988,1.5970701351934
1940-12-01,2.46356563407493,33206,12,336,1940.91609744991,1092,1941,"A",123,0.901609745259081,2.21275928052379,1.66031109208345
1940-12-02,2.29366455586287,33207,12,337,1940.91882969035,1092,1941,"A",124,0.830150781276936,2.2208498080577,1.71505699506289
1940-12-03,2.3786150949689,33208,12,338,1940.92156193078,1092,1941,"A",125,0.866518425447811,2.26130244572723,1.77546626731607
1940-12-04,2.3786150949689,33209,12,339,1940.92429417122,1092,1941,"A",126,0.866518425447811,2.31793613846459,1.83587553956925
1940-12-05,2.29366455586287,33210,12,340,1940.92702641166,1092,1941,"A",127,0.830150781276936,2.37052456743499,1.89156533742765
1940-12-06,2.29366455586287,33211,12,341,1940.92975865209,1092,1941,"A",128,0.830150781276936,2.37456983120194,1.94064787113335
1940-12-07,2.35029824860022,33212,12,342,1940.93249089253,1092,1941,"A",129,0.854542234401096,2.35029824860022,1.99350598435489
1940-12-08,2.29366455586287,33213,12,343,1940.93522313297,1092,1941,"A",130,0.830150781276936,2.3260266659985,2.04730799245537
1940-12-09,2.29366455586287,33214,12,344,1940.93795537341,1092,1941,"A",131,0.830150781276936,2.3260266659985,2.10299779031377
1940-12-10,2.20871401675683,33215,12,345,1940.94068761384,1092,1941,"A",132,0.792410453294089,2.30175508339677,2.15302421889843
1940-12-11,2.06712978491345,33216,12,346,1940.94341985428,1092,1941,"A",133,0.726161067752889,2.25725718196028,2.19644338333041
1940-12-12,2.09544663128212,33217,12,347,1940.94615209472,1092,1941,"A",134,0.739766719808667,2.2289403355916,2.24080644264133
1940-12-13,2.09544663128212,33218,12,348,1940.94888433515,1092,1941,"A",135,0.739766719808667,2.20062348922293,2.27950613267853
1940-12-14,2.1237634776508,33219,12,349,1940.95161657559,1092,1941,"A",136,0.753189740140808,2.16826137908729,2.31254245344198
1940-12-15,2.1237634776508,33220,12,350,1940.95434881603,1092,1941,"A",137,0.753189740140808,2.14398979648557,2.32481308686841
1940-12-16,2.26534770949419,33221,12,351,1940.95708105647,1092,1941,"A",138,0.817728261278379,2.13994453271862,2.32198140223154
1940-12-17,2.29366455586287,33222,12,352,1940.9598132969,1092,1941,"A",139,0.830150781276936,2.15208032401948,2.31065466368407
1940-12-18,2.20871401675683,33223,12,353,1940.96254553734,1092,1941,"A",140,0.792410453294089,2.17230664285425,2.29177676610495
1940-12-19,2.23703086312551,33224,12,354,1940.96527777778,1092,1941,"A",141,0.805149479071519,2.19253296168902,2.27856223779957
1940-12-20,2.23703086312551,33225,12,355,1940.96801001821,1092,1941,"A",142,0.805149479071519,2.21275928052379,2.27101107876792
1940-12-21,2.1237634776508,33226,12,356,1940.97074225865,1092,1941,"A",143,0.753189740140808,2.21275928052379,2.25590876070463
1940-12-22,2.23703086312551,33227,12,357,1940.97347449909,1092,1941,"A",144,0.805149479071519,2.2289403355916,2.2436381272782
1940-12-23,2.3786150949689,33228,12,358,1940.97620673953,1092,1941,"A",145,0.866518425447811,2.24512139065942,2.23891865288342
1940-12-24,2.35029824860022,33229,12,359,1940.97893897996,1092,1941,"A",146,0.854542234401096,2.25321191819333,2.23703086312551
1940-12-25,2.35029824860022,33230,12,360,1940.9816712204,1092,1941,"A",147,0.854542234401096,2.2734382370281,2.24080644264133
1940-12-26,2.94495202234245,33231,12,361,1940.98440346084,1092,1941,"A",148,1.08009252574587,2.37456983120194,2.26912328901001
1940-12-27,3.8794079525088,33232,12,362,1940.98713570128,1092,1941,"A",149,1.35568255243262,2.60919512968527,2.33236424590006
1940-12-28,4.58732911172573,33233,12,363,1940.98986794171,1092,1941,"A",150,1.52329796183688,2.96113307741026,2.42109036452191
1940-12-29,5.29525027094266,33234,12,364,1940.99260018215,1092,1941,"A",151,1.66681024345908,3.39802156424128,2.5220871165702
1940-12-30,5.7483198128415,33235,12,365,1940.99533242259,1092,1941,"A",152,1.74890760564628,3.8794079525088,2.62969113277117
1940-12-31,5.80495350557886,33236,12,366,1940.99806466302,1092,1941,"A",153,1.75871160574291,4.37293013207717,2.74107072848797
1941-01-01,5.72000296647283,33237,1,1,1941.00079908676,1093,1941,"A",154,1.7439693240057,4.85431652034469,2.85528200884163
1941-01-02,5.43683450278605,33238,1,2,1941.00353881279,1093,1941,"A",155,1.69319699863228,5.21029973183663,2.95722265576887
1941-01-03,5.26693342457399,33239,1,3,1941.00627853881,1093,1941,"A",156,1.6614483003177,5.40851765641737,3.05349993342237
1941-01-04,5.52178504189208,33240,1,4,1941.00901826484,1093,1941,"A",157,1.70870118516824,5.54201136072685,3.16110394962335
1941-01-05,6.03148827652828,33241,1,5,1941.01175799087,1093,1941,"A",158,1.79699379231392,5.64718821866766,3.28569807364553
1941-01-06,6.03148827652828,33242,1,6,1941.01449771689,1093,1941,"A",159,1.79699379231392,5.68764085633719,3.4084044079098
1941-01-07,5.86158719831621,33243,1,7,1941.01723744292,1093,1941,"A",160,1.76842041986987,5.6957313838711,3.52733516265824
1941-01-08,5.21029973183663,33244,1,8,1941.01997716895,1093,1941,"A",161,1.65063738421348,5.62291663606593,3.6245563351907
1941-01-09,4.70059649720044,33245,1,9,1941.02271689498,1093,1941,"A",162,1.54768941496104,5.51773977812513,3.70761908453882
1941-01-10,4.41742803351367,33246,1,10,1941.025456621,1093,1941,"A",163,1.48555763385403,5.39638186511651,3.78596235949216
1941-01-11,4.16257641619557,33247,1,11,1941.02819634703,1093,1941,"A",164,1.42613421338323,5.20220920430273,3.85486668565594
1941-01-12,3.96435849161483,33248,1,12,1941.03093607306,1093,1941,"A",165,1.3773440492138,4.90690494931509,3.91716374766703
1941-01-13,3.70950687429673,33249,1,13,1941.03367579909,1093,1941,"A",166,1.31089894980565,4.57519332042487,3.97002186088857
1941-01-14,3.39802156424128,33250,1,14,1941.03641552511,1093,1941,"A",167,1.22319336938654,4.22325537269988,4.01249713044158
1941-01-15,3.22812048602922,33251,1,15,1941.03915525114,1093,1941,"A",168,1.17190007499899,3.94008690901311,4.04458955632608
1941-01-16,3.2564373323979,33252,1,16,1941.04189497717,1093,1941,"A",169,1.18063375496775,3.73377845689846,4.07668198221058
1941-01-17,3.76614056703409,33253,1,17,1941.0446347032,1093,1941,"A",170,1.32605075482625,3.64073739025852,4.12859620055316
1941-01-18,4.44574487988234,33254,1,18,1941.04737442922,1093,1941,"A",171,1.49194743195281,3.68119002792806,4.20222000111172
1941-01-19,4.64396280446309,33255,1,19,1941.05011415525,1093,1941,"A",172,1.5355680544287,3.77827635833495,4.28245106582297
1941-01-20,4.53069541898838,33256,1,20,1941.05285388128,1093,1941,"A",173,1.51087544183832,3.89558900757661,4.36268213053422
1941-01-21,4.2475269553016,33257,1,21,1941.05559360731,1093,1941,"A",174,1.44633692070075,4.01694692058523,4.42969866694009
1941-01-22,3.96435849161483,33258,1,22,1941.05833333333,1093,1941,"A",175,1.3773440492138,4.12212377852603,4.48255678016162
1941-01-23,3.79445741340277,33259,1,23,1941.06107305936,1093,1941,"A",176,1.33354142655541,4.19898379009816,4.53069541898838
1941-01-24,3.76614056703409,33260,1,24,1941.06381278539,1093,1941,"A",177,1.32605075482625,4.19898379009816,4.57789016293617
1941-01-25,3.68119002792806,33261,1,25,1941.06655251142,1093,1941,"A",178,1.30323607706008,4.0897616683904,4.60243142978902
1941-01-26,4.07762587708954,33262,1,26,1941.06929223744,1093,1941,"A",179,1.4055149261805,4.00885639305132,4.60903869394172
1941-01-27,4.78554703630647,33263,1,27,1941.07203196347,1093,1941,"A",180,1.56560034152757,4.04526376695391,4.61564595809441
1941-01-28,5.7483198128415,33264,1,28,1941.0747716895,1093,1941,"A",181,1.74890760564628,4.25966274660246,4.6307482761577
1941-01-29,6.28633989384637,33265,1,29,1941.07751141553,1093,1941,"A",182,1.83837900847678,4.59137437549269,4.64868227885787
1941-01-30,6.03148827652828,33266,1,30,1941.08025114155,1093,1941,"A",183,1.79699379231392,4.91095021308204,4.65623343788951
1941-01-31,5.80495350557886,33267,1,31,1941.08299086758,1093,1941,"A",184,1.75871160574291,5.20220920430273,4.65906512252638
1941-02-01,5.49346819552341,33268,2,32,1941.08573059361,1094,1941,"A",185,1.70355978566783,5.46110608538778,4.66095291228429
1941-02-02,5.18198288546796,33269,2,33,1941.08847031963,1094,1941,"A",186,1.64518777944592,5.61887137229898,4.65812122764742
1941-02-03,4.95544811451854,33270,2,34,1941.09121004566,1094,1941,"A",187,1.60048760052801,5.6431429549007,4.63924333006831
1941-02-04,4.70059649720044,33271,2,35,1941.09394977169,1094,1941,"A",188,1.54768941496104,5.49346819552341,4.59488027075738
1941-02-05,4.44574487988234,33272,2,36,1941.09668949772,1094,1941,"A",189,1.49194743195281,5.2305260506714,4.54202215753585
1941-02-06,4.16257641619557,33273,2,37,1941.09942922374,1094,1941,"A",190,1.42613421338323,4.96353864205244,4.48538846479849
1941-02-07,4.44574487988234,33274,2,38,1941.10216894977,1094,1941,"A",191,1.49194743195281,4.76936598123866,4.45990330306668
1941-02-08,6.73940943574521,33275,2,39,1941.1049086758,1094,1941,"A",192,1.90797230027597,4.94735758698463,4.52786373435151
1941-02-09,8.21188544691643,33276,2,40,1941.10764840183,1094,1941,"A",193,2.10558254958502,5.3802008100487,4.6543456481316
1941-02-10,8.21188544691643,33277,2,41,1941.11038812785,1094,1941,"A",194,2.10558254958502,5.8454061432484,4.7893226158223
1941-02-11,7.95703382959834,33278,2,42,1941.11312785388,1094,1941,"A",195,2.07405629593824,6.3106114764481,4.92241179375508
1941-02-12,7.2491126703814,33279,2,43,1941.11586757991,1094,1941,"A",196,1.98087907108406,6.71109258937653,5.04039865362457
1941-02-13,6.51287466479579,33280,2,44,1941.11860730594,1094,1941,"A",197,1.87378093552769,7.04684948203371,5.14422709030972
1941-02-14,6.99426105306331,33281,2,45,1941.12134703196,1094,1941,"A",198,1.94508996323247,7.41092322105956,5.26976510921086
1941-02-15,9.93921307540575,33282,2,46,1941.12408675799,1094,1941,"A",199,2.29648785007036,7.86803802672535,5.49252430064445
1941-02-16,11.7231743966324,33283,2,47,1941.12682648402,1094,1941,"A",200,2.46156760042981,8.36965073382764,5.75775876163106
1941-02-17,12.4877292485867,33284,2,48,1941.12956621005,1094,1941,"A",201,2.52474650205134,8.98048556263767,6.02582490725454
1941-02-18,11.9780260139505,33285,2,49,1941.13230593607,1094,1941,"A",202,2.48307380565078,9.55491301754513,6.27029368090412
1941-02-19,11.2134711619962,33286,2,50,1941.1350456621,1094,1941,"A",203,2.41711583785898,10.1212499449187,6.49305287233772
1941-02-20,10.9586195446781,33287,2,51,1941.13778538813,1094,1941,"A",204,2.39412631963428,10.7563563563304,6.71675595865027
1941-02-21,10.70376792736,33288,2,52,1941.14052511416,1094,1941,"A",205,2.37059582222409,11.2862859098014,6.94140293984177
1941-02-22,9.68436145808766,33289,2,53,1941.14326484018,1094,1941,"A",206,2.2705123636671,11.2498785358988,7.1377330746646
1941-02-23,8.66495498881527,33290,2,54,1941.14600456621,1094,1941,"A",207,2.15928672855688,10.8129900490678,7.30102688872398
1941-02-24,7.95703382959834,33291,2,55,1941.14874429224,1094,1941,"A",208,2.07405629593824,10.1657478463552,7.44355501544632
1941-02-25,6.99426105306331,33292,2,56,1941.15148401826,1094,1941,"A",209,1.94508996323247,9.45378142337128,7.54077618797878
1941-02-26,6.99426105306331,33293,2,57,1941.15422374429,1094,1941,"A",210,1.94508996323247,8.85103712209515,7.61439998853734
1941-02-27,7.47564744133082,33294,2,58,1941.15696347032,1094,1941,"A",211,2.01165072975081,8.35346967875982,7.67197757615365
1941-02-28,8.91980660613337,33295,2,59,1941.15970319635,1094,1941,"A",212,2.18827426543013,8.09861806144172,7.75975979989655
1941-03-01,9.93921307540575,33296,3,61,1941.16244292237,1095,1941,"A",213,2.29648785007036,8.13502543534431,7.89001729319247
1941-03-02,9.93921307540575,33297,3,62,1941.1651826484,1095,1941,"A",214,2.29648785007036,8.31706230485723,8.02782594552003
1941-03-03,9.42950984076956,33298,3,63,1941.16792237443,1095,1941,"A",215,2.24384411658494,8.52741602073884,8.1590273336949
